Platform,Date,App ID,App Name,Publisher ID,Publisher Name,Update Type,Previous Value,New Value,Notes
iOS,2012-12-15,579523206,Zalo,822220029,Zalo Group,Version,1.6,1.7,"- Cải tiến tốc độ và chất lượng xử lý hiệu ứng hình ảnh
- Thêm nhiều Sticker dễ thương
- Hỗ trợ kết nối bằng Facebook
- Cải tiến giao diện
- Sửa lỗi"
iOS,2013-01-04,579523206,Zalo,822220029,Zalo Group,Version,1.7,1.8,"- Cho phép thiết lập hình nền tin nhắn
- Cải thiện tốc độ nhận tin nhắn
- Cải tiến giao diện
- Sửa lỗi"
iOS,2013-01-12,579523206,Zalo,822220029,Zalo Group,Version,1.8,1.9,"Cải tiến tốc độ nhận tin nhắn
Hỗ trợ màn hình iPhone 5/iPod 5
Sửa lỗi hiển thị kí tự đặc biệt"
iOS,2013-02-02,579523206,Zalo,822220029,Zalo Group,Version,1.9,2,"Cải tiến và thay giao diện sử dụng thuận tiện hơn trước.
Thêm tính năng VIP cho phép bạn quan tâm và nhận tin nhắn trực tiếp từ các sao nổi tiếng như Hồ Ngọc Hà, Đàm Vĩnh Hưng, Đan Trường,...
Gửi hình/âm thanh biểu cảm
Sửa lỗi"
iOS,2013-02-02,579523206,Zalo,822220029,Zalo Group,Icon,https://static-s.aa-cdn.net/img/ios/579523206/55695d9c43b92f73b2fffbc57970b2de,https://static-s.aa-cdn.net/img/ios/579523206/d46d54615aeb3a9d81656ecd1d07a929,
iOS,2013-02-14,579523206,Zalo,822220029,Zalo Group,Version,2,2.1,"Cải tiến giao diện.
Sửa lỗi"
iOS,2013-02-28,579523206,Zalo,822220029,Zalo Group,Version,2.1,2.2,"Cho phép chọn mã quốc gia khi đăng kí
Cải tiến giao diện tin nhắn (chọn gửi nhiều emoticon, xem trước Stickers, thêm animation...)
Sửa lỗi tắt nhạc iPod sau khi ghi âm và một số lỗi khác"
iOS,2013-03-07,579523206,Zalo,822220029,Zalo Group,Version,2.2,2.3,"Chú ý: Trên iOS 6, nếu bạn không vào được ứng dụng xin vui lòng bật quyền truy xuất danh bạ như sau:
Setting>Privacy>Contacts>Zalo (Bật ON)
Cài đặt>Bảo mật>Danh bạ>Zalo (Bật ON)
Chúng tôi đang khắc phục vấn đề này và sẽ cập nhật  trong thời gian sớm nhất. Xin chân thành cảm ơn!


Sửa lỗi thoát ứng dụng khi mời thêm bạn trong nhóm
Sửa lỗi liên quan tới tốc độ của phiên bản 2.2"
iOS,2013-03-18,579523206,Zalo,822220029,Zalo Group,Version,2.3,2.4,"Cập nhật mới trên phiên bản 2.4
-----------------------------------------------------
Cho phép upload nhiều ảnh
Thêm hiệu ứng ảnh làm mịn da
Cập nhật quyền riêng tư
Cải tiến giao diện
Sửa lỗi thoát app trên iOS 6 do quyền truy xuất danh bạ (1).

P/S:Một số trường hợp cài mới vẫn bị lỗi (1) xin vui vào Setting>Privacy>Contact>Zalo (bật ON). Sau đó vào Apple Store để nhận được thông báo Update (cập nhật) phiên bản 2.4. Xin chân thành cảm ơn!
"
iOS,2013-04-03,579523206,Zalo,822220029,Zalo Group,Version,2.4,2.5,"Cập nhật mới trên phiên bản 2.5
-----------------------------------------------------
Cho phép upload ảnh chất lượng cao
Cho phép chia sẻ cảm nghĩ lên Facebook và Zing Me
Cho phép chia sẻ thông tin bạn bè tới người khác
Sửa chữa một số lỗi trong hệ thống"
iOS,2013-04-03,579523206,Zalo,822220029,Zalo Group,Name,Zalo - Nhắn tin kiểu mới,Zalo - Nhắn gửi yêu thương,
iOS,2013-04-26,579523206,Zalo,822220029,Zalo Group,Version,2.5,2.6,"Cập nhật mới trên phiên bản 2.6
-----------------------------------------------------
Cải tiến hiệu ứng xử lí ảnh
Thay đổi giao diện trang cá nhân
Sửa chữa một số lỗi trong hệ thống"
iOS,2013-05-07,579523206,Zalo,822220029,Zalo Group,Version,2.6,2.6.1,Sửa một số lỗi trong hệ thống
iOS,2013-05-24,579523206,Zalo,822220029,Zalo Group,Version,2.6.1,2.7,"Cập nhật mới trên phiên bản 2.7
-----------------------------------------------------
Cho phép chia sẻ Link
Cho phép tạo/tìm bạn theo mã QR
Cải tiến một số giao diện người dùng
Sửa chữa một số lỗi trong hệ thống"
iOS,2013-06-15,579523206,Zalo,822220029,Zalo Group,Version,2.7,2.8,"Thử nghiệm tính năng gọi
Cho phép thay đổi avatar của nhóm
Cải tiến giao diện của kho biểu cảm
Sửa chữa một số lỗi trong hệ thống"
iOS,2013-07-03,579523206,Zalo,822220029,Zalo Group,Version,2.8,2.9,"- Giao diện chia sẻ Nhật ký mới giúp người dùng dễ dàng chia sẻ khoảnh khắc và cảm xúc với bạn bè
- Hỗ trợ lấy mã kích hoạt qua cuộc gọi
- Thuận tiện hơn khi tải và quản lý kho biểu cảm, người dùng cũng có thể đánh dấu những hình động yêu thích để gửi cho bạn bè một cách nhanh chóng
- Bảo mật hơn với chức năng khóa ứng dụng (passcode lock)
- Cải tiến giao diện cuộc gọi
- Sửa một số lỗi trong hệ thống"
