Report,Rank History
App ID,com.facebook.orca
App,Messenger
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2012
End Date,02/08/2017
Date Generated,02/07/2017 23:01:13 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications)
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/24/2012,Downloads,201,0,123,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/25/2012,Downloads,199,0,122,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/26/2012,Downloads,198,0,121,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/27/2012,Downloads,198,0,121,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/28/2012,Downloads,197,0,121,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/29/2012,Downloads,195,0,120,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/30/2012,Downloads,171,0,101,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/31/2012,Downloads,176,0,104,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/01/2012,Downloads,182,0,108,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/02/2012,Downloads,188,0,110,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/03/2012,Downloads,192,0,117,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/04/2012,Downloads,196,0,118,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/05/2012,Downloads,201,0,120,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/06/2012,Downloads,205,0,124,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/07/2012,Downloads,211,0,123,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/08/2012,Downloads,215,0,128,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/09/2012,Downloads,222,0,131,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/10/2012,Downloads,228,0,135,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/11/2012,Downloads,226,0,134,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/12/2012,Downloads,235,0,139,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/13/2012,Downloads,235,0,142,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/14/2012,Downloads,230,0,142,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/15/2012,Downloads,230,0,140,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/16/2012,Downloads,219,0,134,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/17/2012,Downloads,213,0,132,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/18/2012,Downloads,216,0,134,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/19/2012,Downloads,215,0,132,15
