Report,Rank History
App ID,com.tencent.mm
App,WeChat
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2012
End Date,02/08/2017
Date Generated,02/07/2017 23:02:24 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications),Social (Applications)
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/21/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/22/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/23/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/24/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/25/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/26/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/27/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/28/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/29/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/30/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/01/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/02/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/03/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/04/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/05/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/06/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/07/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/08/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/09/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/10/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/11/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/12/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/13/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/14/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/15/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/16/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/17/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/18/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/19/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/20/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/21/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/22/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/23/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/24/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/25/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/26/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/27/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/28/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/29/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/30/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/31/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/01/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/02/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/03/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/04/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/05/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/06/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/07/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/08/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/09/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/10/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/11/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/12/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/13/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/14/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/15/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/16/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/17/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/18/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/19/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/20/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/21/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/22/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/23/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/24/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/25/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/26/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/27/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/28/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/29/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/30/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/01/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/02/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/03/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/04/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/05/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/06/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/07/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/08/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/09/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/10/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/11/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/12/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/13/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/14/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/15/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/16/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/17/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/18/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/19/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/20/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/21/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/22/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/23/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/24/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/25/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/26/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/27/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/28/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/29/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/30/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/31/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/01/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/02/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/03/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/04/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/05/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/06/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/07/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/08/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/09/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/10/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/11/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/12/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/13/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/14/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/15/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/16/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/17/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/18/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/19/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/20/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/21/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/22/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/23/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/24/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/25/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/26/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/27/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/28/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/29/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/30/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/31/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/01/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/02/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/03/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/04/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/05/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/06/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/07/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/08/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/09/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/10/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/11/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/12/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/13/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/14/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/15/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/16/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/17/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/18/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/19/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/20/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/21/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/22/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/23/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/24/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/25/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/26/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/27/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/28/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/29/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/30/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/01/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/02/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/03/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/04/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/05/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/06/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/07/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/08/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/09/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/10/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/11/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/12/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/13/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/14/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/15/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/16/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/17/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/18/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/19/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/20/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/21/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/22/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/23/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/24/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/25/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/26/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/27/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/28/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/29/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/30/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/31/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/01/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/02/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/03/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/04/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/05/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/06/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/07/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/08/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/09/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/10/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/11/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/12/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/13/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/14/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/15/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/16/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/17/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/18/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/19/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/20/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/21/2012,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/22/2012,Grossing,0,0,0,0,-
