Report,Rank History
App ID,com.viettel.mocha.app
App,Mocha: Free SMS
Market,Google Play
Countries,Vietnam
Device,-
Start Date,12/07/2014
End Date,02/08/2017
Date Generated,02/07/2017 23:01:49 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Applications,Communication (Applications)
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/07/2015,Downloads,215,86,11
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/08/2015,Downloads,198,77,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/09/2015,Downloads,181,75,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/10/2015,Downloads,208,82,11
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/11/2015,Downloads,203,81,11
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/12/2015,Downloads,201,80,11
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/13/2015,Downloads,184,73,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/14/2015,Downloads,193,75,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/15/2015,Downloads,192,77,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/16/2015,Downloads,192,77,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/17/2015,Downloads,172,72,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/18/2015,Downloads,168,70,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/19/2015,Downloads,147,64,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/20/2015,Downloads,147,64,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/21/2015,Downloads,147,64,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/22/2015,Downloads,147,64,10
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/23/2015,Downloads,79,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/24/2015,Downloads,83,42,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/25/2015,Downloads,83,42,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/26/2015,Downloads,92,44,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/27/2015,Downloads,92,44,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/28/2015,Downloads,139,60,9
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/29/2015,Downloads,203,80,11
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,06/30/2015,Downloads,221,85,11
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/01/2015,Downloads,219,85,11
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/02/2015,Downloads,234,91,11
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/03/2015,Downloads,258,97,12
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/04/2015,Downloads,258,97,12
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/05/2015,Downloads,259,97,12
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/06/2015,Downloads,258,96,12
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/07/2015,Downloads,133,57,9
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/08/2015,Downloads,85,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/09/2015,Downloads,84,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/10/2015,Downloads,84,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/11/2015,Downloads,81,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/12/2015,Downloads,77,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/13/2015,Downloads,80,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/14/2015,Downloads,74,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/15/2015,Downloads,75,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/16/2015,Downloads,65,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/17/2015,Downloads,40,25,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/18/2015,Downloads,40,25,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/19/2015,Downloads,40,25,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/20/2015,Downloads,40,25,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/21/2015,Downloads,41,24,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/22/2015,Downloads,41,24,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/23/2015,Downloads,41,24,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/24/2015,Downloads,44,28,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/25/2015,Downloads,43,28,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/26/2015,Downloads,43,28,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/27/2015,Downloads,43,28,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/28/2015,Downloads,48,32,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/29/2015,Downloads,46,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/30/2015,Downloads,59,34,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,07/31/2015,Downloads,75,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/01/2015,Downloads,76,39,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/02/2015,Downloads,78,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/03/2015,Downloads,78,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/04/2015,Downloads,77,43,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/05/2015,Downloads,83,45,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/06/2015,Downloads,89,49,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/07/2015,Downloads,89,49,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/08/2015,Downloads,91,50,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/09/2015,Downloads,92,50,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/10/2015,Downloads,96,51,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/11/2015,Downloads,106,52,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/12/2015,Downloads,117,58,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/13/2015,Downloads,102,53,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/14/2015,Downloads,105,52,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/15/2015,Downloads,109,55,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/16/2015,Downloads,104,54,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/17/2015,Downloads,106,55,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/18/2015,Downloads,73,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/19/2015,Downloads,70,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/20/2015,Downloads,72,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/21/2015,Downloads,67,39,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/22/2015,Downloads,66,38,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/23/2015,Downloads,66,38,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/24/2015,Downloads,66,38,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/25/2015,Downloads,64,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/26/2015,Downloads,71,45,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/27/2015,Downloads,72,44,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/28/2015,Downloads,70,44,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/29/2015,Downloads,65,43,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/30/2015,Downloads,71,43,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,08/31/2015,Downloads,71,43,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/01/2015,Downloads,66,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/02/2015,Downloads,66,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/03/2015,Downloads,77,44,9
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/04/2015,Downloads,76,44,9
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/05/2015,Downloads,74,43,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/06/2015,Downloads,84,48,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/07/2015,Downloads,86,49,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/08/2015,Downloads,83,48,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/09/2015,Downloads,78,45,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/10/2015,Downloads,59,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/11/2015,Downloads,56,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/12/2015,Downloads,56,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/13/2015,Downloads,56,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/14/2015,Downloads,61,39,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/15/2015,Downloads,61,39,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/16/2015,Downloads,60,39,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/17/2015,Downloads,62,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/18/2015,Downloads,62,38,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/19/2015,Downloads,65,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/20/2015,Downloads,46,29,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/21/2015,Downloads,48,30,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/22/2015,Downloads,58,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/23/2015,Downloads,61,39,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/24/2015,Downloads,64,41,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/25/2015,Downloads,64,41,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/26/2015,Downloads,60,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/27/2015,Downloads,60,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/28/2015,Downloads,60,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/29/2015,Downloads,44,29,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,09/30/2015,Downloads,48,32,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/01/2015,Downloads,38,24,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/02/2015,Downloads,41,25,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/03/2015,Downloads,46,29,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/04/2015,Downloads,43,28,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/05/2015,Downloads,47,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/06/2015,Downloads,47,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/07/2015,Downloads,45,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/08/2015,Downloads,43,29,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/09/2015,Downloads,38,27,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/10/2015,Downloads,36,25,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/11/2015,Downloads,40,27,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/12/2015,Downloads,40,27,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/13/2015,Downloads,43,28,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/14/2015,Downloads,45,30,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/15/2015,Downloads,53,36,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/16/2015,Downloads,53,36,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/17/2015,Downloads,55,36,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/18/2015,Downloads,53,33,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/19/2015,Downloads,58,35,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/20/2015,Downloads,64,38,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/21/2015,Downloads,68,41,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/22/2015,Downloads,71,42,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/23/2015,Downloads,71,42,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/24/2015,Downloads,68,41,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/25/2015,Downloads,71,42,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/26/2015,Downloads,77,46,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/27/2015,Downloads,77,47,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/28/2015,Downloads,56,35,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/29/2015,Downloads,49,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/30/2015,Downloads,46,28,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,10/31/2015,Downloads,46,28,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/01/2015,Downloads,40,25,5
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/02/2015,Downloads,47,30,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/03/2015,Downloads,47,30,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/04/2015,Downloads,53,35,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/05/2015,Downloads,58,34,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/06/2015,Downloads,59,34,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/07/2015,Downloads,53,33,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/08/2015,Downloads,55,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/09/2015,Downloads,62,32,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/10/2015,Downloads,60,33,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/11/2015,Downloads,57,32,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/12/2015,Downloads,52,33,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/13/2015,Downloads,48,30,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/14/2015,Downloads,48,30,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/15/2015,Downloads,45,29,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/16/2015,Downloads,49,30,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/17/2015,Downloads,45,27,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/18/2015,Downloads,49,29,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/19/2015,Downloads,50,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/20/2015,Downloads,50,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/21/2015,Downloads,56,33,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/22/2015,Downloads,59,35,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/23/2015,Downloads,63,37,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/24/2015,Downloads,68,40,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/25/2015,Downloads,63,39,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/26/2015,Downloads,63,40,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/27/2015,Downloads,65,41,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/28/2015,Downloads,59,37,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/29/2015,Downloads,52,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,11/30/2015,Downloads,53,32,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/01/2015,Downloads,54,32,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/02/2015,Downloads,48,31,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/03/2015,Downloads,58,37,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/04/2015,Downloads,63,40,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/05/2015,Downloads,60,39,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/06/2015,Downloads,64,42,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/07/2015,Downloads,76,46,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/08/2015,Downloads,79,48,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/09/2015,Downloads,72,43,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/10/2015,Downloads,71,44,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/11/2015,Downloads,70,43,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/12/2015,Downloads,65,42,6
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/13/2015,Downloads,67,42,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/14/2015,Downloads,75,47,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/15/2015,Downloads,79,48,7
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/16/2015,Downloads,76,48,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/17/2015,Downloads,78,51,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/18/2015,Downloads,82,51,8
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/19/2015,Downloads,85,52,9
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,12/20/2015,Downloads,96,55,10
